Label	phylum	class	order	family	genus	species
u62325	Kitrinoviricota_Pisuviricota	Tolucaviricetes_Pisoniviricetes	.	.	.	.
u62515	Pisuviricota_Kitrinoviricota	.	.	.	.	.
u62566	Duplornaviricota_Pisuviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	.	Piscine myocarditis virus AL V-708
u6273	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus_Pegivirus	Hepatitis GB virus B_Pegivirus D_Hepacivirus sp._Pegivirus A_Pegivirus C_Southwest bike trail virus_Pegivirus sp._Pegivirus B_Pegivirus J
u62985	Kitrinoviricota	Tolucaviricetes	Tolivirales	.	.	.
u63047	Kitrinoviricota_Pisuviricota	Pisoniviricetes	.	.	.	.
u63158	Kitrinoviricota	.	.	.	.	.
u63273	Kitrinoviricota	Tolucaviricetes	.	.	.	.
u63317	Lenarviricota	Allassoviricetes	.	.	.	.
u6337	.	.	.	.	.	.
u63430	Kitrinoviricota_Pisuviricota	Tolucaviricetes	Tolivirales	.	.	.
u63476	Negarnaviricota_Kitrinoviricota	Monjiviricetes_Magsaviricetes	Jingchuvirales_Nodamuvirales	Chuviridae_Nodaviridae	.	.
u63626	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u63818	.	.	.	.	.	.
u6382	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Pestivirus	Pestivirus B_Pestivirus C_Pestivirus A_Pestivirus D_Pestivirus sp._Pestivirus H_Pestivirus I_Pestivirus F_Phocoena pestivirus_Atypical porcine pestivirus_Rodent pestivirus
u63866	.	.	.	.	.	.
u63889	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Tombusvirus_Gammacarmovirus_Alphacarmovirus_Betacarmovirus	Beihai tombus-like virus 4_Melon necrotic spot virus_Japanese iris necrotic ring virus_Turnip crinkle virus
u64132	Kitrinoviricota_Pisuviricota	Tolucaviricetes	.	.	.	.
u64165	.	.	.	.	.	.
u64195	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	.
u64258	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Robigovirus_Foveavirus_Capillovirus_Divavirus_Chordovirus	Cherry green ring mottle virus_Cherry necrotic rusty mottle virus_Cherry twisted leaf associated virus_Cherry rusty mottle associated virus_Date palm-associated virus A
u64395	Kitrinoviricota	Alsuviricetes	Tymovirales	Deltaflexiviridae	Deltaflexivirus	Rhizoctonia solani flexivirus 1
u64532	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u64545	Pisuviricota	Pisoniviricetes	.	.	.	.
u64640	Pisuviricota_Kitrinoviricota	Flasuviricetes	Amarillovirales	.	.	.
u64641	Lenarviricota	Miaviricetes_Amabiliviricetes	Ourlivirales	.	.	.
u64655	Kitrinoviricota	.	.	.	.	.
u64658	Kitrinoviricota_Pisuviricota	Magsaviricetes	.	.	.	.
u64746	Kitrinoviricota	Magsaviricetes	.	.	.	.
u64884	Pisuviricota	Pisoniviricetes	.	.	.	.
u6497	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae_Picornaviridae	Sapovirus_Vesivirus_Bavovirus_Lagovirus_Pasivirus	Sapporo virus_Feline calicivirus_Mink enteric sapovirus_Bavaria virus_Rabbit calicivirus Australia 1_Rabbit hemorrhagic disease virus_European brown hare syndrome virus_Hare calicivirus_Goose calicivirus_Canine vesivirus_Vesicular exanthema of swine virus_Ruddy turnstone calicivirus_Pasivirus A
u65001	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u65026	Kitrinoviricota_Negarnaviricota	Magsaviricetes	.	.	.	.
u65134	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u65377	.	.	.	.	.	.
u65528	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u65606	Pisuviricota	Duplopiviricetes	Durnavirales	.	.	.
u65760	.	.	.	.	.	.
u65773	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u65793	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	Iflavirus	Diamondback moth iflavirus_Ectropis obliqua virus
u65811	Lenarviricota	Allassoviricetes	.	.	.	.
u65841	Pisuviricota	.	.	.	.	.
u66121	Lenarviricota	Howeltoviricetes	Cryppavirales	.	.	.
u66237	Lenarviricota	Amabiliviricetes	.	.	.	.
u66256	.	.	.	.	.	.
u66306	Lenarviricota	Howeltoviricetes	Cryppavirales	.	.	.
u66426	.	.	.	.	.	.
u66510	Pisuviricota	Pisoniviricetes	.	.	.	.
u66547	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae_Closteroviridae	Hordeivirus_Pomovirus_Furovirus_Pecluvirus_Tobravirus	Barley stripe mosaic virus_Soil-borne cereal mosaic virus_Chinese wheat mosaic virus_Japanese soil-borne wheat mosaic virus_Lychnis ringspot virus_Potato mop-top virus_Soil-borne wheat mosaic virus_Beet soil-borne virus_Peanut clump virus_Tobacco rattle virus_Pea early-browning virus
u66565	Kitrinoviricota	Tolucaviricetes	Tolivirales	.	.	.
u66786	.	.	.	.	.	.
u66881	.	.	.	.	.	.
u66931	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	.
u67043	Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phasivirus	Phasi Charoen-like phasivirus_Wutai mosquito phasivirus_Barley aphid RNA virus 5
u67078	Kitrinoviricota	Magsaviricetes	Nodamuvirales	.	.	.
u67137	.	.	.	.	.	.
u67235	Lenarviricota	Allassoviricetes	.	.	.	.
u67314	Lenarviricota	Allassoviricetes	.	.	.	.
u67397	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u67474	Lenarviricota	Allassoviricetes	.	.	.	.
u67819	Pisuviricota	Duplopiviricetes_Pisoniviricetes	Durnavirales	Partitiviridae	.	.
u67843	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u68290	Pisuviricota	Pisoniviricetes	.	.	.	.
u68313	Lenarviricota	Howeltoviricetes_Amabiliviricetes	.	.	.	.
u68359	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	.	Shuangao lacewing virus 2_Gentian Kobu-sho-associated virus
u68553	Pisuviricota	.	.	.	.	.
u68581	Kitrinoviricota	.	.	.	.	.
u68589	Pisuviricota_Kitrinoviricota	Pisoniviricetes	Picornavirales	.	.	.
u68654	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u68982	Pisuviricota	Stelpaviricetes	.	.	.	.
u69057	.	.	.	.	.	.
u69066	Pisuviricota	Duplopiviricetes	Durnavirales	.	.	.
u69112	Pisuviricota_Kitrinoviricota	Pisoniviricetes_Tolucaviricetes	Sobelivirales_Tolivirales	Solemoviridae	.	Riboviria sp.
u69189	.	.	.	.	.	.
u69254	Lenarviricota	.	.	.	.	.
u69324	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	.	.
u69377	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u69442	Pisuviricota	Duplopiviricetes	Durnavirales	.	.	.
u69463	Pisuviricota	.	.	.	.	.
u69557	Lenarviricota	Allassoviricetes	.	.	.	.
u69641	Lenarviricota	Amabiliviricetes	Wolframvirales	Narnaviridae	.	.
u69713	.	.	.	.	.	.
u69766	Pisuviricota	Pisoniviricetes	.	.	.	.
u69798	Pisuviricota	Pisoniviricetes	.	.	.	.
u69922	.	.	.	.	.	.
u70023	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u70177	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	.	.
u70406	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u70433	Pisuviricota	Pisoniviricetes	.	.	.	.
u70660	Kitrinoviricota	.	.	.	.	.
u70691	Kitrinoviricota_Pisuviricota	Alsuviricetes_Tolucaviricetes	.	.	.	.
u70852	Kitrinoviricota	Flasuviricetes	Amarillovirales	.	.	.
u70879	Pisuviricota_Duplornaviricota	.	.	.	.	.
u70991	Negarnaviricota	Ellioviricetes	.	.	.	.
u71024	Pisuviricota	Pisoniviricetes	Picornavirales	Marnaviridae	.	Beihai picorna-like virus 16
u71027	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u71054	Pisuviricota	Duplopiviricetes	.	.	.	.
u71131	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u71188	Kitrinoviricota	Tolucaviricetes	.	.	.	.
u71252	.	.	.	.	.	.
u71394	Kitrinoviricota	Tolucaviricetes	.	.	.	.
u71396	Duplornaviricota	.	.	.	.	.
u71457	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u71465	Lenarviricota	Allassoviricetes	.	.	.	.
u71490	Lenarviricota	Allassoviricetes	.	.	.	.
u71585	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	Acyrthosiphon pisum virus_Changjiang crawfish virus 6_Hubei picorna-like virus 55_Thika virus_Kilifi Virus_Vespa velutina associated acypi-like virus
u71586	.	.	.	.	.	.
u71937	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	.	.
u72011	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	.	.
u72373	.	.	.	.	.	.
u72465	.	.	.	.	.	.
u72501	Pisuviricota	Duplopiviricetes	.	.	.	.
u72621	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u72674	.	.	.	.	.	.
u72811	Kitrinoviricota_Pisuviricota	Alsuviricetes	Martellivirales	.	.	.
u72837	.	.	.	.	.	Wenzhou toti-like virus 2
u72930	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	.	.
u73025	Pisuviricota	.	.	.	.	.
u73126	Duplornaviricota	.	.	.	.	.
u73158	Kitrinoviricota	.	.	.	.	.
u73160	Lenarviricota	Amabiliviricetes	.	.	.	.
u73169	Kitrinoviricota	Magsaviricetes	Nodamuvirales	.	.	.
u73229	.	.	.	.	.	.
u73292	Pisuviricota_Kitrinoviricota	.	.	.	.	.
u73359	Pisuviricota_Kitrinoviricota	Pisoniviricetes_Tolucaviricetes	Sobelivirales	Solemoviridae	Sobemovirus	Turnip rosette virus_Ryegrass mottle virus_Rottboellia yellow mottle virus_Sowbane mosaic virus_Physalis rugose mosaic virus
u73441	Lenarviricota	Allassoviricetes	.	.	.	.
u73512	Pisuviricota	Pisoniviricetes	.	.	.	.
u73517	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u73571	Kitrinoviricota	Tolucaviricetes	.	.	.	.
u73857	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	.
u73868	.	.	.	.	.	.
u73889	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	.	Hubei tetragnatha maxillosa virus 8_Wuhan insect virus 22_Entomophthora partitivirus D_Galbut virus_Hubei partiti-like virus 3
u73925	Kitrinoviricota	Alsuviricetes	.	.	.	.
u74060	Kitrinoviricota	.	.	.	.	.
u74116	Pisuviricota	.	.	.	.	.
u74122	Kitrinoviricota	Tolucaviricetes	.	.	.	.
u74270	Kitrinoviricota	Tolucaviricetes	.	.	.	.
u74284	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	.	.
u74307	Duplornaviricota	Resentoviricetes	.	.	.	Hubei tetragnatha maxillosa virus 9_Hubei reo-like virus 12
u74370	Pisuviricota_Kitrinoviricota	Magsaviricetes	.	.	.	.
u74405	.	.	.	.	.	.
u74410	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u74520	.	.	.	.	.	.
u74574	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
u74645	Lenarviricota	.	.	.	.	.
u74731	Duplornaviricota_Kitrinoviricota	.	.	.	.	.
u74753	Kitrinoviricota_Pisuviricota	Pisoniviricetes	.	.	.	.
u74755	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	.	.
u74785	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u74819	.	.	.	.	.	.
u74883	Pisuviricota	Pisoniviricetes	.	.	.	.
u74933	Lenarviricota	Allassoviricetes	.	.	.	.
u74958	.	.	.	.	.	.
u75142	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	Leviviridae sp.
u75166	.	.	.	.	.	.
u7521	Negarnaviricota	Ellioviricetes	Bunyavirales	Fimoviridae	Emaravirus	Palo verde broom virus_Wheat mosaic virus_European mountain ash ringspot-associated emaravirus_Pigeonpea sterility mosaic emaravirus 2_Rose rosette emaravirus_Fig mosaic emaravirus_Pigeonpea sterility mosaic emaravirus 1
u75330	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	.
u75363	Pisuviricota	.	.	.	.	.
u75521	Kitrinoviricota	Alsuviricetes	Martellivirales	.	Negevirus	Wuhan house centipede virus 1
u75623	.	.	.	.	.	Beihai hepe-like virus 8
u75654	Pisuviricota	Pisoniviricetes_Duplopiviricetes	Durnavirales	Partitiviridae	.	Wenzhou picorna-like virus 42
u75686	Kitrinoviricota_Pisuviricota	Tolucaviricetes_Pisoniviricetes	.	.	.	.
u75776	.	.	.	.	.	.
u75783	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u75826	Lenarviricota	Allassoviricetes	.	.	.	.
u75876	Lenarviricota	Howeltoviricetes	Cryppavirales	.	.	.
u75877	Pisuviricota	.	.	.	.	.
u76062	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u76227	Pisuviricota	.	.	.	.	.
u76228	Kitrinoviricota	Alsuviricetes_Tolucaviricetes	.	.	.	.
u76322	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u76455	Duplornaviricota	Chrymotiviricetes	.	.	.	.
u76580	Kitrinoviricota	Alsuviricetes	.	.	.	.
u76649	Lenarviricota	Allassoviricetes	.	.	.	.
u76759	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u76771	.	.	.	.	.	.
u76807	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	Aparavirus	Wenzhou shrimp virus 7
u76873	.	.	.	.	.	Riboviria sp.
u7688	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	.	Atrato Reo-like virus
u76970	Pisuviricota	.	.	.	.	.
u77091	Pisuviricota	Duplopiviricetes_Pisoniviricetes	.	.	.	.
u77156	.	.	.	.	.	.
u77328	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u77450	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u77644	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u77681	.	.	.	.	.	.
u77889	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	.	.
u77967	.	.	.	.	.	.
u77987	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u78004	.	.	.	.	.	.
u78038	Kitrinoviricota	Alsuviricetes	.	.	.	.
u78098	.	.	.	.	.	.
u78189	.	.	.	.	.	.
u78224	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u78540	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u78817	Pisuviricota	Pisoniviricetes	.	.	.	.
u78850	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	.	.
u78905	.	.	.	.	.	.
u79062	.	.	.	.	.	.
u79127	Pisuviricota	.	.	.	.	.
u79267	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	.	.
u79441	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u79760	.	.	.	.	.	.
u79777	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u79825	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Cypovirus	Torrey Pines virus_Cypovirus 5
u79848	Lenarviricota	.	.	.	.	.
u79853	Lenarviricota	Howeltoviricetes_Amabiliviricetes	Cryppavirales	Mitoviridae	.	.
u80070	.	.	.	.	.	.
u8011	.	.	.	.	.	.
u80128	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u80318	Pisuviricota_Kitrinoviricota	Magsaviricetes	.	.	.	.
u8042	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Cypovirus	Hubei reo-like virus 7_Cypovirus 14_Cypovirus 1
u80645	Lenarviricota	Allassoviricetes	.	.	.	.
u80846	Lenarviricota	Howeltoviricetes	.	.	.	.
u80897	Kitrinoviricota	.	.	.	.	.
u80996	.	.	.	.	.	.
u81049	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus_Ephemerovirus_Almendravirus	Bovine fever ephemerovirus
u81283	Kitrinoviricota	.	.	.	.	.
u81365	.	.	.	.	.	.
u8143	.	.	.	.	.	Shahe isopoda virus 4
u81489	Duplornaviricota	Chrymotiviricetes	.	.	.	.
u81570	Pisuviricota_Kitrinoviricota	Magsaviricetes	.	.	.	.
u81572	Pisuviricota	Pisoniviricetes	.	.	.	.
u81578	Kitrinoviricota_Duplornaviricota	Magsaviricetes	.	.	.	.
u81608	Pisuviricota	Duplopiviricetes	Durnavirales	.	.	.
u81679	.	.	.	.	.	.
u81703	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	.	Sitobion miscanthi flavi-like virus 1_Barley aphid RNA virus 10
u81762	.	.	.	.	.	.
u81763	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Ipomovirus	Squash vein yellowing virus_Cassava brown streak virus
u81835	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	Leviviridae sp.
u8193	.	.	.	.	.	Shahe isopoda virus 1
u8195	Negarnaviricota	Insthoviricetes	Articulavirales	Amnoonviridae	Tilapinevirus	Tilapia tilapinevirus
u82034	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u82038	Pisuviricota	Duplopiviricetes	Durnavirales	.	.	.
u82118	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u82216	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u8225	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Novirhabdovirus_Ephemerovirus_Hapavirus_Tibrovirus	Piscine novirhabdovirus_Hirame novirhabdovirus_Salmonid novirhabdovirus_Bovine fever ephemerovirus_Tibrogargan tibrovirus
u82307	Lenarviricota	Miaviricetes_Amabiliviricetes	.	.	.	.
u82375	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u82401	Pisuviricota	Duplopiviricetes	.	.	.	.
u82537	Kitrinoviricota	.	.	.	.	.
u82663	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	.	Hubei mosquito virus 4_Wenzhou tombus-like virus 11
u82871	.	.	.	.	.	.
u82991	Duplornaviricota_Pisuviricota	Chrymotiviricetes_Duplopiviricetes_Pisoniviricetes	Ghabrivirales_Durnavirales_Picornavirales	.	.	.
u83031	Lenarviricota	Howeltoviricetes	.	.	.	.
u83139	Kitrinoviricota	Magsaviricetes	Nodamuvirales	Nodaviridae	Alphanodavirus	Flock House virus
u83335	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	Allolevivirus	Escherichia virus Qbeta
u83382	Pisuviricota	.	.	.	.	.
u83394	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Shallot latent virus
u83410	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Alphanecrovirus_Tombusvirus	Tomato bushy stunt virus_Eggplant mottled crinkle virus_Moroccan pepper virus_Cucumber Bulgarian latent virus_Carnation Italian ringspot virus_Hubei tombus-like virus 1_Olive latent virus 1_Tobacco necrosis virus A_Olive mild mosaic virus
u83436	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u83465	Pisuviricota_Kitrinoviricota	Magsaviricetes_Pisoniviricetes	Nodamuvirales	.	.	.
u83585	.	.	.	.	.	.
u83735	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u83779	.	.	.	.	.	.
u83849	Lenarviricota	Allassoviricetes	.	.	.	.
u83873	Lenarviricota	Amabiliviricetes_Miaviricetes_Howeltoviricetes	Wolframvirales	Narnaviridae	Narnavirus	.
u84007	Pisuviricota	.	.	.	.	Riboviria sp.
u84076	Lenarviricota	Allassoviricetes	.	.	.	.
u84123	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u84190	Pisuviricota	.	.	.	.	.
u84364	Lenarviricota	Howeltoviricetes	Cryppavirales	.	.	.
u84412	.	.	.	.	.	.
u84444	.	.	.	.	.	.
u84458	.	.	.	.	.	.
u84481	Lenarviricota	Howeltoviricetes	.	.	.	.
u84613	Kitrinoviricota_Pisuviricota	Magsaviricetes	.	.	.	.
u84646	Lenarviricota	Allassoviricetes	.	.	.	.
u84770	Pisuviricota	Pisoniviricetes	Picornavirales	Marnaviridae	.	.
u84851	Kitrinoviricota_Pisuviricota	Magsaviricetes	Nodamuvirales	.	.	.
u84933	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u84962	Pisuviricota	Pisoniviricetes	.	.	.	.
u85040	Kitrinoviricota	Magsaviricetes	.	.	.	.
u85188	Kitrinoviricota	Magsaviricetes	.	.	.	.
u85287	Lenarviricota	Allassoviricetes	.	.	.	.
u85332	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	.	.
u85402	Lenarviricota	Allassoviricetes	.	.	.	.
u85474	.	.	.	.	.	.
u85504	.	.	.	.	.	.
u85633	Negarnaviricota	Ellioviricetes	Bunyavirales	.	.	.
u85660	Kitrinoviricota	Tolucaviricetes	Tolivirales	.	.	.
u85665	Kitrinoviricota_Pisuviricota	Magsaviricetes	Nodamuvirales	.	.	.
u85669	.	.	.	.	.	.
u85905	.	.	.	.	.	.
u86054	Pisuviricota	.	.	.	.	.
u86098	Pisuviricota	Duplopiviricetes	.	.	.	.
u86179	.	.	.	.	.	.
u86241	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	.
u86340	Pisuviricota_Kitrinoviricota	.	.	.	.	.
u86465	Pisuviricota	.	.	.	.	.
u86500	Pisuviricota	Pisoniviricetes	Nidovirales	Roniviridae	Okavirus	Gill-associated virus_Yellow head virus
u86510	Pisuviricota	Pisoniviricetes	.	.	.	.
u86558	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	.	.
u86657	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Tobamovirus	.
u86788	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	.	.
u86800	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u86869	Lenarviricota	Howeltoviricetes	Cryppavirales	.	.	.
u86889	Pisuviricota	Pisoniviricetes	.	.	.	Changjiang picorna-like virus 1
u86906	Lenarviricota	Allassoviricetes	.	.	.	.
u86913	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Betanecrovirus	Beet black scorch virus
u86920	.	.	.	.	.	.
u86983	Pisuviricota_Lenarviricota_Kitrinoviricota_Negarnaviricota	.	.	.	.	.
u87143	Kitrinoviricota_Pisuviricota	Alsuviricetes_Stelpaviricetes	Hepelivirales_Stellavirales	Astroviridae	.	Porcine bastrovirus
u87326	.	.	.	.	.	.
u87334	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u87427	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u87513	Lenarviricota	Allassoviricetes	.	.	.	.
u87524	Kitrinoviricota_Duplornaviricota_Pisuviricota	Tolucaviricetes_Chrymotiviricetes	Tolivirales	Tombusviridae	Betanecrovirus_Gammacarmovirus	Beet black scorch virus_Tobacco necrosis virus D
u87606	Lenarviricota	Amabiliviricetes_Miaviricetes	.	.	.	.
u87625	Lenarviricota	Howeltoviricetes	.	.	.	.
u87714	.	.	.	.	.	.
u87745	.	.	.	.	.	.
u87779	Duplornaviricota	Chrymotiviricetes	.	.	Botybirnavirus	Alternaria alternata botybirnavirus 1
u87873	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u88164	Lenarviricota	Howeltoviricetes	.	.	.	.
u88265	Lenarviricota	Allassoviricetes	.	.	.	.
u88267	Pisuviricota	.	.	.	.	.
u88366	Pisuviricota	Pisoniviricetes	.	.	.	.
u88387	Kitrinoviricota	.	.	.	.	.
u88403	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u88453	Kitrinoviricota_Pisuviricota	Alsuviricetes_Magsaviricetes_Pisoniviricetes	.	.	.	.
u88577	Pisuviricota	Pisoniviricetes	.	.	.	.
u88667	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	.	.
u88712	.	.	.	.	.	.
u88715	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u88753	Duplornaviricota	Resentoviricetes	Reovirales	.	.	.
u88826	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u88918	Lenarviricota	Miaviricetes_Amabiliviricetes	.	.	.	.
u88930	.	.	.	.	.	.
u88938	Lenarviricota	Amabiliviricetes_Howeltoviricetes	.	.	.	.
u89208	Pisuviricota	Duplopiviricetes	.	.	.	.
u89249	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u89261	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u89385	.	.	.	.	.	.
u8954	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	Betapartitivirus_Alphapartitivirus	Crimson clover cryptic virus 2_Pleurotus ostreatus virus 1_Cucurbitaria piceae virus 1_White clover cryptic virus 2_Cannabis cryptic virus_Fusarium poae virus 1_Lentinula edodes partitivirus 1_Heterobasidion partitivirus 9
u89641	Lenarviricota	Howeltoviricetes	Cryppavirales	.	.	.
u89647	.	.	.	.	.	.
u8973	Lenarviricota	Amabiliviricetes	Wolframvirales	Narnaviridae	Narnavirus	Phytomonas serpens narnavirus 1
u89803	Kitrinoviricota	.	.	.	.	.
u89841	Lenarviricota	Howeltoviricetes	.	.	.	.
u89894	.	.	.	.	.	.
u89953	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u90020	Pisuviricota	Duplopiviricetes	Durnavirales	.	.	.
u90048	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u90076	Kitrinoviricota	Alsuviricetes	Martellivirales	Bromoviridae_Virgaviridae	Bromovirus_Anulavirus_Cucumovirus	Cowpea chlorotic mottle virus_Pelargonium zonate spot virus_Peanut stunt virus_Brome mosaic virus
u90113	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u90124	Lenarviricota	.	.	.	.	.
u90128	Pisuviricota	Pisoniviricetes	Picornavirales	.	.	.
u90156	.	.	.	.	.	.
u90228	Kitrinoviricota	Tolucaviricetes	.	.	.	.
u90276	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u90317	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u90434	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u90466	.	.	.	.	.	.
u90595	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u90606	Kitrinoviricota	Tolucaviricetes	.	.	.	.
u90684	.	.	.	.	.	.
u90754	Pisuviricota	.	.	.	.	.
u90868	Pisuviricota	Stelpaviricetes	.	.	.	.
u91096	Lenarviricota	Miaviricetes_Amabiliviricetes	.	.	.	.
u91183	Lenarviricota_Kitrinoviricota_Pisuviricota	Tolucaviricetes	.	.	.	.
u91185	Negarnaviricota	Ellioviricetes	.	.	.	.
u91307	Lenarviricota	Allassoviricetes	Levivirales	.	.	.
u91587	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	.	.
u91724	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	.	.	.
u91756	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	.	.
u9176	Pisuviricota	.	.	.	.	.
u92081	Pisuviricota	.	.	.	.	.
